City,Category.of.SKU,City.Type,Sale,State,LiteracyRate,Population,AvgCPI,Area.km2.,Literacy.Rate....,City.Population..excluding.agglomeration..as.per.2011.Census,Avg..CPI.for.the.Period,Area..km2.,Population.density,Mobile.Landline,Kids.population,Teen.population,Working.population,Oldage.population,Percentage.of.plastic.for.roof,Percentage.of.plastic.for.wall,Banking,Radio,TV,Comp,Number.of.females,Number.of.literates,Per.capita.spending,Percentage.of.population.below.BPL.2011.12.,NSDP.per.capita,Total sales
Guwahati,Healthcare,City,75925665.5446809,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Trolley Bags,City,14246331.6893617,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Plastics,City,23248876.6127659,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Processed Food,City,64643191.106383,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Sports,City,1450439.7106383,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Staples,City,59868878.8765958,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Stationery,City,10372216.4425532,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Toys,City,8145155.56595745,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Guwahati,Utensils,City,15813558.9829787,Assam,91.47,957352,142.6,215,91.47,957352,142.6,215,4452.8,0.9,212807,277432,429146,40940,0.2,0.3,69.9,31.3,65.1,2,468408,875689,2058.18,20.49,44263,550045645.489362
Jamshedpur,Wellness,Town,725622.587234042,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Cookware,Town,2188493.70212766,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Crockery,Town,2711108.3787234,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Electronics,Town,5338463.45531915,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Farm Fresh,Town,211730.582978723,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Fashion,Town,29375996.6595745,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Food Services,Town,1915957.36595745,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Shoes,Town,1096925.62978723,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Home Essentials,Town,309615.987234043,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Home Fashion,Town,5621901.88510638,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Healthcare,Town,22717806.9829787,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Trolley Bags,Town,5335605.66382979,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Plastics,Town,4847736.32765958,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Processed Food,Town,19273826.2510638,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Sports,Town,495011.863829787,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Staples,Town,17547023.0085106,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Stationery,Town,2794643.18723404,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Toys,Town,1834935.79574468,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jamshedpur,Utensils,Town,3423525.66808511,Jharkhand,86.91,631364,142.2,209,86.91,631364,142.2,209,3020.880383,13.4,168259,195330,279620,33879,0.9,0.4,81.5,28.8,80.1,11.2,307255,548718,938.01,40.84,46131,127765930.982979
Jorhat,Wellness,Town,558708.680851064,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Cookware,Town,1797355.61702128,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Crockery,Town,2865396.24255319,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Electronics,Town,3337847.45957447,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Farm Fresh,Town,704030.672340425,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Fashion,Town,47338342.4170212,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Food Services,Town,62367.6936170213,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Shoes,Town,823392.297872341,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Home Essentials,Town,14990.170212766,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Home Fashion,Town,4920629.85531915,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Healthcare,Town,17875257.8553192,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Trolley Bags,Town,3660631.39574468,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Plastics,Town,6474161.05106383,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Processed Food,Town,19103691.987234,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Sports,Town,434661.591489362,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Staples,Town,15115969.4851064,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Stationery,Town,1728662.54468085,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Toys,Town,2518931.3787234,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Jorhat,Utensils,Town,4142514.42978724,Assam,83.42,1091295,142.6,9,83.42,1091295,142.6,9,121255,6.2,29096,35499,55493,6577,0.1,0.5,78.4,21.8,69.8,7,533943,910358,983.53,33.89,44263,133477542.825532
Kharagpur,Wellness,Town,1486728.7787234,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Cookware,Town,2509206.95744681,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Crockery,Town,2233472.18723404,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Electronics,Town,6991580.08510638,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Farm Fresh,Town,1523359.75744681,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Fashion,Town,43997460.0851064,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Food Services,Town,6155794.83829787,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Shoes,Town,1243483.3787234,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Home Essentials,Town,1362975.44255319,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Home Fashion,Town,3587086.01702128,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Healthcare,Town,21848335.8765957,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Trolley Bags,Town,4281189.13191489,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Plastics,Town,4223666.60425532,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Processed Food,Town,23901341.787234,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Sports,Town,327020.357446808,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Staples,Town,18524616.8,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Stationery,Town,29745709.3914894,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Toys,Town,1901587.17446808,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kharagpur,Utensils,Town,3862787.6,West Bengal,85.76,207604,143.6,127,85.76,207604,143.6,127,1634.677165,4,43719,55398,88071,13978,1.1,0.8,72.5,14.9,69.5,2.8,101140,178041,1079.25,22.52,70059,179707402.251064
Kolkata,Wellness,City,47474466.4393617,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Cookware,City,61006916.4878724,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Crockery,City,83942349.2799999,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Electronics,City,135168694.49617,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Farm Fresh,City,45414601.05,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Fashion,City,2000588008.24043,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Food Services,City,42565294.3376596,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Shoes,City,39653509.997234,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Home Essentials,City,13139154.8793617,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Home Fashion,City,154149426.681915,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Healthcare,City,859816642.36383,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Trolley Bags,City,123524541.645745,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Plastics,City,148309704.764681,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Processed Food,City,958744968.042978,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Sports,City,9617598.97106383,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Staples,City,702099029.160212,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Stationery,City,125357324.688085,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Toys,City,58271187.6702128,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Kolkata,Utensils,City,121953860.554468,West Bengal,86.31,4496694,143.6,185,86.31,4496694,143.6,185,24306.45405,17.5,848230,1177159,2101087,346996,0.8,0.5,83.8,47.5,84.6,14.2,2190697,3881096,2203.12,14.66,70059,5730797279.75128
Nagpur,Wellness,City,6972922.79,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Cookware,City,20557121.79,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Crockery,City,22719115.27,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Electronics,City,22404343.47,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Farm Fresh,City,9252046.89999999,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Fashion,City,420143072.36,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Food Services,City,22378396.95,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Shoes,City,20026664.14,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Home Essentials,City,4414673,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Home Fashion,City,43768068.84,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Healthcare,City,274078851.26,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Trolley Bags,City,43601559.47,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Plastics,City,50676361.82,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Processed Food,City,192819255.86,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Sports,City,4372657.37,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Staples,City,220452245.06,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Stationery,City,60878118.5900001,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Toys,City,19409442.4,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Nagpur,Utensils,City,31360220.83,Maharashtra,91.92,2405665,138.5,217.6,91.92,2405665,138.5,217.6,11055.44577,10.5,561605,682210,1013438,139818,0.9,0.5,73,32.9,84,8.2,1158560,2211287,2441.07,9.12,117091,1490285138.17
Patna,Wellness,City,10479370.75,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
Patna,Cookware,City,17121861.25,Bihar,83.37,1684222,144,297.9,83.37,1684222,144,297.9,5653.648875,5.8,487891,485995,626086,79543,0.7,0.3,76.4,28.1,75.6,8.7,806108,1404135,1444.88,31.23,31199,1379989939.74
